Index,Step,Loop1,Loop2,Action,Model,Step Time(ms),Total Time(ms),Voltage(mV),Current(mA),Power(W),Temperature(C),mAh,Wh,DCIR,Ch Status,Ext.Dev.Status,HPPC
43,20,L0,L0,DISCHARGE,CC,178900,2006600,3111.864,1349.304,4.198850542656,23.5,67.046,0.210131,,@RUN
44,20,L0,L0,DISCHARGE,CC,179000,2006700,3111.864,1348.997,4.197895200408,23.5,67.084,0.210248,,@RUN
45,20,L0,L0,DISCHARGE,CC,179100,2006800,3111.864,1349.304,4.198850542656,23.5,67.121,0.210364,,@RUN
46,20,L0,L0,DISCHARGE,CC,179200,2006900,3111.864,1348.997,4.197895200408,23.4,67.158,0.210479,,@RUN
47,20,L0,L0,DISCHARGE,CC,179300,2007000,3111.360,1349.304,4.19817049344,23.4,67.195,0.210595,,@RUN
48,20,L0,L0,DISCHARGE,CC,179400,2007100,3111.360,1348.997,4.19721530592,23.5,67.233,0.210714,,@RUN
49,20,L0,L0,DISCHARGE,CC,179500,2007200,3111.360,1348.997,4.19721530592,23.5,67.271,0.210830,,@RUN
50,20,L0,L0,DISCHARGE,CC,179600,2007300,3111.360,1349.304,4.19817049344,23.4,67.309,0.210949,,@RUN
51,20,L0,L0,DISCHARGE,CC,179700,2007400,3111.360,1348.997,4.19721530592,23.4,67.346,0.211065,,@RUN
52,20,L0,L0,DISCHARGE,CC,179800,2007500,3111.864,1348.997,4.197895200408,23.5,67.383,0.211181,,@RUN
53,20,L0,L0,DISCHARGE,CC,179900,2007600,3111.360,1349.304,4.19817049344,23.5,67.421,0.211297,,@RUN
54,20,L0,L0,DISCHARGE,CC,180000,2007700,3111.360,1348.997,4.19721530592,23.4,67.458,0.211414,,@RUN
55,20,L0,L0,DISCHARGE,CC,180100,2007800,3111.360,1348.997,4.19721530592,23.5,67.496,0.211531,,@RUN
56,20,L0,L0,DISCHARGE,CC,180200,2007900,3111.360,1348.997,4.19721530592,23.5,67.535,0.211651,,@RUN
57,20,L0,L0,DISCHARGE,CC,180300,2008000,3111.360,1348.997,4.19721530592,23.5,67.572,0.211767,,@RUN
58,20,L0,L0,DISCHARGE,CC,180400,2008100,3111.360,1348.997,4.19721530592,23.4,67.609,0.211884,,@RUN
59,20,L0,L0,DISCHARGE,CC,180500,2008200,3111.360,1349.304,4.19817049344,23.5,67.647,0.212000,,@RUN
60,20,L0,L0,DISCHARGE,CC,180600,2008300,3111.360,1349.304,4.19817049344,23.5,67.684,0.212117,,@RUN
61,20,L0,L0,DISCHARGE,CC,180700,2008400,3111.360,1348.997,4.19721530592,23.4,67.722,0.212234,,@RUN
62,20,L0,L0,DISCHARGE,CC,180800,2008500,3111.360,1348.997,4.19721530592,23.4,67.758,0.212347,,@RUN
63,20,L0,L0,DISCHARGE,CC,180900,2008600,3111.360,1348.997,4.19721530592,23.5,67.796,0.212464,,@RUN
64,20,L0,L0,DISCHARGE,CC,181000,2008700,3111.360,1348.997,4.19721530592,23.5,67.833,0.212581,,@RUN
65,20,L0,L0,DISCHARGE,CC,181100,2008800,3111.360,1349.304,4.19817049344,23.4,67.872,0.212700,,@RUN
66,20,L0,L0,DISCHARGE,CC,181200,2008900,3111.360,1348.997,4.19721530592,23.5,67.908,0.212812,,@RUN
67,20,L0,L0,DISCHARGE,CC,181300,2009000,3111.360,1349.304,4.19817049344,23.5,67.945,0.212928,,@RUN
68,20,L0,L0,DISCHARGE,CC,181400,2009100,3110.855,1348.997,4.196534062435,23.5,67.982,0.213044,,@RUN
69,20,L0,L0,DISCHARGE,CC,181500,2009200,3111.360,1348.997,4.19721530592,23.5,68.022,0.213167,,@RUN
70,20,L0,L0,DISCHARGE,CC,181600,2009300,3111.360,1348.997,4.19721530592,23.5,68.057,0.213277,,@RUN
71,20,L0,L0,DISCHARGE,CC,181700,2009400,3110.855,1349.304,4.19748909492,23.5,68.095,0.213394,,@RUN
72,20,L0,L0,DISCHARGE,CC,181800,2009500,3111.360,1348.997,4.19721530592,23.4,68.134,0.213515,,@RUN
73,20,L0,L0,DISCHARGE,CC,181900,2009600,3111.360,1348.997,4.19721530592,23.4,68.171,0.213631,,@RUN
74,20,L0,L0,DISCHARGE,CC,182000,2009700,3111.360,1349.304,4.19817049344,23.5,68.208,0.213748,,@RUN
75,20,L0,L0,DISCHARGE,CC,182100,2009800,3110.855,1349.304,4.19748909492,23.5,68.245,0.213862,,@RUN
76,20,L0,L0,DISCHARGE,CC,182200,2009900,3111.360,1348.997,4.19721530592,23.4,68.283,0.213978,,@RUN
